CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
109,CN,117890,B,"6,0",0,,"1,85268","0,99689","0,12401",Cinza,PROVA CINZA,,"0,0",2019,"605,210542678833","638,3578777313232","741,3380146026611","56,2",Cluster 0
110,CN,96686,E,"5,0",0,,"2,9918","1,26287","0,17239",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"627,6004314422607","648,7720012664795","712,8732204437256","58,62",Cluster 0
112,CN,95644,D,"21,0",0,,"2,78247","1,57217","0,10677",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"661,6466045379639","683,495283126831","751,9476413726807","55,34",Cluster 0
113,CN,39840,C,"19,0",0,,"2,29813","1,69004","0,1152",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"673,9251613616943","700,5088329315186","783,4546566009521","55,76",Cluster 0
115,CN,82236,D,"22,0",0,,"2,77263","1,28601","0,13618",Cinza,PROVA CINZA,,"0,0",2019,"631,7417621612549","654,0529727935791","722,9511737823486","56,81",Cluster 0
116,CN,30492,D,"22,0",0,,"2,95405","1,84212","0,10951",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"688,2731914520264","708,8868618011475","773,3790874481201","55,48",Cluster 0
116,CN,83441,D,"17,0",0,,"4,60881","1,94111","0,12462",Cinza,PROVA CINZA,,"0,0",2019,"696,3150501251221","709,6426486968994","751,0416507720947","56,23",Cluster 0
117,CN,35665,C,"20,0",0,,"1,71936","1,10411","0,21137",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"609,4233989715576","647,3414897918701","759,4053745269775","60,57",Cluster 0
118,CN,97169,A,"20,0",0,,"5,93339","1,98881","0,13188",Cinza,PROVA CINZA,,"0,0",2019,"700,4396915435791","710,8395099639893","743,0188655853271","56,59",Cluster 0
120,CN,61016,C,"18,0",0,,"2,67126","1,51594","0,34541",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"641,6456699371338","669,6741580963135","743,3335781097412","67,27",Cluster 0
121,CN,78504,C,"24,0",0,,"3,20779","1,67408","0,16383",Cinza,PROVA CINZA,,"0,0",2019,"668,994665145874","688,6284351348877","748,3546733856201","58,19",Cluster 0
121,CN,97322,B,"20,0",0,,"2,41465","1,28437","0,21462",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"627,5289058685303","654,5989513397217","734,4262599945068","60,73",Cluster 0
122,CN,7629,B,"20,0",0,,"0,75316","1,83643","0,10672",Cinza,PROVA CINZA,,"0,0",2019,"700,0153064727783","780,7343006134033","1033,624887466431","55,34",Cluster 0
123,CN,55328,B,"15,0",0,,"0,54974","0,97948","0,05877",Cinza,PROVA CINZA,,"0,0",2019,"630,3040981292725","738,11936378479","1083,0895900726318","52,94",Cluster 0
124,CN,89515,C,"21,0",0,,"3,14647","1,67856","0,32644",Cinza,PROVA CINZA,,"0,0",2019,"660,752534866333","683,9697360992432","746,2828159332275","66,32",Cluster 0
126,CN,96556,A,"21,0",0,,"1,66258","1,3767","0,17468",Cinza,PROVA CINZA,,"0,0",2019,"639,840841293335","678,002119064331","793,3800220489502","58,73",Cluster 0
128,CN,16089,D,"7,0",0,,"1,32226","1,81208","0,23146",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"677,5634288787842","727,6861667633057","873,7843036651611","61,57",Cluster 0
129,CN,88674,B,"9,0",0,,"2,66337","1,06727","0,09434",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"611,9029521942139","634,5741748809814","706,0043811798096","54,72",Cluster 0
130,CN,29475,D,"3,0",0,,"0,84745","1,2281","0,28691",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"605,8065891265869","688,2064342498779","918,013334274292","64,35",Cluster 0
131,CN,83267,A,"7,0",0,,"2,48802","1,11356","0,25883",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"607,5947284698486","634,8912715911865","712,8326892852783","62,94",Cluster 0
133,CN,32818,C,"2,0",0,,"1,61135","1,52847","0,12627",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"659,0216159820557","697,1828937530518","815,6149387359619","56,31",Cluster 0
133,CN,82364,A,"27,0",0,,"2,43167","1,13773","0,22233",Cinza,PROVA CINZA,,"0,0",2019,"612,384557723999","639,4307613372803","718,7788486480713","61,12",Cluster 0
134,CN,117836,A,"23,0",0,,"1,87838","1,45214","0,07496",Cinza,PROVA CINZA,,"0,0",2019,"653,731107711792","685,5456829071045","786,6494655609131","53,75",Cluster 0
135,CN,96533,A,"2,0",0,,"2,08707","1,27433","0,33679",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"615,6365871429443","651,1037349700928","745,2266216278076","66,84",Cluster 0
97,CN,14993,C,"28,0",0,,"0,99966","1,19437","0,21325",CINZA,PROVA CINZA,,"0,0",2020,"617,4557209014893","682,7681064605713","875,5557537078857","60,66",Cluster 0
92,CN,17936,B,"25,0",0,,"3,01205","1,50249","0,18745",CINZA,PROVA CINZA,,"0,0",2020,"650,8533954620361","672,1084117889404","735,8901500701904","59,37",Cluster 0
129,CN,18214,E,"18,0",0,,"2,56566","1,8379","0,16279",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"685,8294010162354","710,3579044342041","785,0258350372314","58,14",Cluster 0
131,CN,24283,E,"22,0",0,,"3,00082","1,54752","0,08739",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"659,6152782440186","679,6591281890869","743,0164813995361","54,37",Cluster 0
92,CN,26839,A,"10,0",0,,"4,01457","1,95447","0,09138",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"698,9662647247314","713,9818668365479","761,3580226898193","54,57",Cluster 0
