CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;CO_PROVA;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;TP_CERTIFICACAO;IN_ITEM_ADAPTADO
12;CI;80356;D;20;201705;0;;1.2903;2.4637;0.1487;Rosa;1;1
12;CI;80356;D;20;201701;0;;1.2903;2.4637;0.1487;Rosa;1;0
9;CN;80361;A;12;201713;0;;0.9494;0.8475;0.1679;Rosa;2;1
9;CN;80361;A;12;201709;0;;0.9494;0.8475;0.1679;Rosa;2;0
15;CI;80363;B;25;201717;0;;0.6217;1.5603;0.1913;Rosa;1;0
21;CI;80363;B;25;201725;0;;0.6217;1.5603;0.1913;Rosa;1;0
21;CN;80398;D;17;201713;0;;0.7661;1.4379;0.1751;Rosa;2;1
21;CN;80398;D;17;201709;0;;0.7661;1.4379;0.1751;Rosa;2;0
29;LP;80401;A;29;201727;0;;0.9189;0.9638;0.3041;Cinza;1;0
29;LP;80401;A;29;201719;0;;0.9189;0.9638;0.3041;Cinza;1;0
7;LC;80420;C;7;201715;0;;1.8446;1.6222;0.1997;Branco;2;1
7;LC;80420;C;7;201711;0;;1.8446;1.6222;0.1997;Branco;2;0
4;LC;80427;C;4;201715;0;;0.6639;1.4572;0.1628;Branco;2;1
4;LC;80427;C;4;201711;0;;0.6639;1.4572;0.1628;Branco;2;0
8;LP;80440;C;8;201707;0;;1.388;0.6819;0.2234;Cinza;1;1
8;LP;80440;C;8;201703;0;;1.388;0.6819;0.2234;Cinza;1;0
7;LC;80468;C;25;201723;0;;0.9477;2.5069;0.2143;Branco;2;0
25;LC;80468;C;25;201731;0;;0.9477;2.5069;0.2143;Branco;2;0
8;CN;80471;B;7;201721;0;;1.1047;3.2409;0.1905;Rosa;2;0
10;CN;80471;B;7;201729;0;;1.1047;3.2409;0.1905;Rosa;2;0
4;CN;80475;B;18;201713;0;;1.1519;3.306;0.24;Rosa;2;1
4;CN;80475;B;18;201709;0;;1.1519;3.306;0.24;Rosa;2;0
30;CN;80502;C;19;201713;0;;0.8764;1.8101;0.1886;Rosa;2;1
30;CN;80502;C;19;201709;0;;0.8764;1.8101;0.1886;Rosa;2;0
29;LC;80523;A;28;201715;0;;2.2553;1.3869;0.2396;Branco;2;1
29;LC;80523;A;28;201711;0;;2.2553;1.3869;0.2396;Branco;2;0
25;CN;80524;B;6;201713;0;;0.6697;1.5323;0.2883;Rosa;2;1
25;CN;80524;B;6;201709;0;;0.6697;1.5323;0.2883;Rosa;2;0
1;LC;80535;B;1;201715;0;;1.2333;0.9265;0.176;Branco;2;1
1;LC;80535;B;1;201711;0;;1.2333;0.9265;0.176;Branco;2;0
8;CI;80551;C;11;201705;0;;1.6434;2.7368;0.1358;Rosa;1;1
8;CI;80551;C;11;201701;0;;1.6434;2.7368;0.1358;Rosa;1;0
20;LC;80565;B;20;201715;0;;1.3727;0.8774;0.2532;Branco;2;1
20;LC;80565;B;20;201711;0;;1.3727;0.8774;0.2532;Branco;2;0
26;CN;80571;C;1;201713;0;;1.4622;2.2299;0.2326;Rosa;2;1
26;CN;80571;C;1;201709;0;;1.4622;2.2299;0.2326;Rosa;2;0
13;CN;80572;C;5;201721;0;;0.7342;2.7394;0.3472;Rosa;2;0
24;CN;80572;C;5;201729;0;;0.7342;2.7394;0.3472;Rosa;2;0
28;CN;80573;C;6;201721;0;;0.9911;0.9906;0.2316;Rosa;2;0
11;CN;80573;C;6;201729;0;;0.9911;0.9906;0.2316;Rosa;2;0
17;CN;80603;A;20;201713;0;;1.4218;1.4552;0.182;Rosa;2;1
17;CN;80603;A;20;201709;0;;1.4218;1.4552;0.182;Rosa;2;0
21;LC;80606;C;9;201723;0;;0.7279;0.8717;0.2273;Branco;2;0
9;LC;80606;C;9;201731;0;;0.7279;0.8717;0.2273;Branco;2;0
9;LC;80607;B;9;201715;0;;1.3798;0.229;0.2275;Branco;2;1
9;LC;80607;B;9;201711;0;;1.3798;0.229;0.2275;Branco;2;0
22;LP;80609;D;22;201707;0;;0.9126;1.5018;0.165;Cinza;1;1
22;LP;80609;D;22;201703;0;;0.9126;1.5018;0.165;Cinza;1;0
21;CN;80611;A;11;201729;0;;1.018;1.7201;0.2666;Rosa;2;0
17;CN;80611;A;11;201721;0;;1.018;1.7201;0.2666;Rosa;2;0
22;CI;80639;C;6;201725;0;;0.6471;1.9264;0.2563;Rosa;1;0
1;CI;80639;C;6;201717;0;;0.6471;1.9264;0.2563;Rosa;1;0
6;CN;80642;C;20;201713;0;;1.4697;3.3023;0.2004;Rosa;2;1
6;CN;80642;C;20;201709;0;;1.4697;3.3023;0.2004;Rosa;2;0
14;CN;80665;C;17;201721;0;;0.8579;2.8605;0.3402;Rosa;2;0
20;CN;80665;C;17;201729;0;;0.8579;2.8605;0.3402;Rosa;2;0
13;CI;80677;B;25;201705;0;;0.7081;0.3131;0.1904;Rosa;1;1
13;CI;80677;B;25;201701;0;;0.7081;0.3131;0.1904;Rosa;1;0
5;CN;80685;A;3;201713;0;;0.8362;0.3106;0.2185;Rosa;2;1
5;CN;80685;A;3;201709;0;;0.8362;0.3106;0.2185;Rosa;2;0
7;CN;80687;D;7;201713;0;;1.0019;0.4805;0.1675;Rosa;2;1
7;CN;80687;D;7;201709;0;;1.0019;0.4805;0.1675;Rosa;2;0
11;CN;80695;C;24;201721;0;;1.0081;1.6271;0.1521;Rosa;2;0
19;CN;80695;C;24;201729;0;;1.0081;1.6271;0.1521;Rosa;2;0
27;CN;80715;C;29;201713;0;;0.8965;1.6029;0.2954;Rosa;2;1
27;CN;80715;C;29;201709;0;;0.8965;1.6029;0.2954;Rosa;2;0
5;CI;80745;D;20;201705;0;;0.8256;-0.3132;0.2326;Rosa;1;1
5;CI;80745;D;20;201701;0;;0.8256;-0.3132;0.2326;Rosa;1;0
3;CN;80758;C;30;201713;0;;1.5626;0.0284;0.1756;Rosa;2;1
3;CN;80758;C;30;201709;0;;1.5626;0.0284;0.1756;Rosa;2;0
15;CI;80802;C;16;201725;0;;0.6024;0.8617;0.1822;Rosa;1;0
21;CI;80802;C;16;201717;0;;0.6024;0.8617;0.1822;Rosa;1;0
4;CI;80823;D;15;201717;0;;1.3791;2.8756;0.1707;Rosa;1;0
10;CI;80823;D;15;201725;0;;1.3791;2.8756;0.1707;Rosa;1;0
4;CI;80828;D;9;201705;0;;0.9586;3.087;0.2532;Rosa;1;1
4;CI;80828;D;9;201701;0;;0.9586;3.087;0.2532;Rosa;1;0
9;LP;80879;B;9;201707;0;;1.4944;1.5203;0.1777;Cinza;1;1
9;LP;80879;B;9;201703;0;;1.4944;1.5203;0.1777;Cinza;1;0
6;CI;80954;A;17;201725;0;;1.1204;3.0774;0.1791;Rosa;1;0
20;CI;80954;A;17;201717;0;;1.1204;3.0774;0.1791;Rosa;1;0
19;CI;80956;B;7;201705;0;;0.7137;2.241;0.2641;Rosa;1;1
19;CI;80956;B;7;201701;0;;0.7137;2.241;0.2641;Rosa;1;0
7;CN;80961;B;30;201729;0;;0.9762;0.6572;0.1755;Rosa;2;0
5;CN;80961;B;30;201721;0;;0.9762;0.6572;0.1755;Rosa;2;0
28;CI;80978;D;23;201717;0;;0.4658;0.0604;0.2276;Rosa;1;0
9;CI;80978;D;23;201725;0;;0.4658;0.0604;0.2276;Rosa;1;0
19;CI;80991;A;18;201717;0;;0.9627;-0.7426;0.1918;Rosa;1;0
5;CI;80991;A;18;201725;0;;0.9627;-0.7426;0.1918;Rosa;1;0
23;CN;81028;C;17;201713;0;;0.7448;1.3899;0.2386;Rosa;2;1
23;CN;81028;C;17;201709;0;;0.7448;1.3899;0.2386;Rosa;2;0
29;CI;81034;B;11;201725;0;;0.935;1.211;0.2428;Rosa;1;0
29;CI;81034;B;11;201717;0;;0.935;1.211;0.2428;Rosa;1;0
30;CN;81038;D;24;201729;0;;0.826;2.1993;0.173;Rosa;2;0
27;CN;81038;D;24;201721;0;;0.826;2.1993;0.173;Rosa;2;0
30;CN;81063;C;12;201721;0;;0.9644;1.0197;0.2662;Rosa;2;0
13;CN;81063;C;12;201729;0;;0.9644;1.0197;0.2662;Rosa;2;0
23;CI;81067;D;24;201705;0;;0.5845;1.83;0.1925;Rosa;1;1
23;CI;81067;D;24;201701;0;;0.5845;1.83;0.1925;Rosa;1;0
26;CI;81156;B;8;201725;0;;0.7344;1.9005;0.2201;Rosa;1;0
25;CI;81156;B;8;201717;0;;0.7344;1.9005;0.2201;Rosa;1;0
4;CN;81171;B;1;201721;0;;1.1111;3.6439;0.2938;Rosa;2;0
6;CN;81171;B;1;201729;0;;1.1111;3.6439;0.2938;Rosa;2;0
28;CN;81201;A;17;201729;0;;0.8589;2.2748;0.2137;Rosa;2;0
25;CN;81201;A;17;201721;0;;0.8589;2.2748;0.2137;Rosa;2;0
30;CI;81221;B;6;201705;0;;1.0891;1.3467;0.1907;Rosa;1;1
30;CI;81221;B;6;201701;0;;1.0891;1.3467;0.1907;Rosa;1;0
28;MA;81252;A;4;201708;0;;1.083;1.8936;0.2064;Amarela;1;1
28;MA;81252;A;4;201704;0;;1.083;1.8936;0.2064;Amarela;1;0
7;MA;81265;B;23;201720;0;;0.8468;2.7313;0.2416;Amarela;1;0
23;MA;81265;B;23;201728;0;;0.8468;2.7313;0.2416;Amarela;1;0
21;MT;81282;D;11;201716;0;;1.4843;3.0981;0.2149;Amarela;2;1
21;MT;81282;D;11;201712;0;;1.4843;3.0981;0.2149;Amarela;2;0
5;MT;81284;D;19;201716;0;;1.3516;2.268;0.2088;Amarela;2;1
5;MT;81284;D;19;201712;0;;1.3516;2.268;0.2088;Amarela;2;0
23;MA;81285;B;15;201708;0;;1.27478;2.02782;0.22489;Amarela;1;1
23;MT;81286;C;5;201716;0;;1.5541;3.1251;0.2473;Amarela;2;1
23;MT;81286;C;5;201712;0;;1.5541;3.1251;0.2473;Amarela;2;0
4;MT;81288;B;24;201732;0;;1.1707;0.8464;0.1175;Amarela;2;0
26;MT;81288;B;24;201724;0;;1.1707;0.8464;0.1175;Amarela;2;0
15;MT;81290;B;18;201724;0;;1.239;1.6772;0.3162;Amarela;2;0
17;MT;81290;B;18;201732;0;;1.239;1.6772;0.3162;Amarela;2;0
1;MT;81296;B;27;201732;0;;1.9206;1.8673;0.1842;Amarela;2;0
29;MT;81296;B;27;201724;0;;1.9206;1.8673;0.1842;Amarela;2;0
23;MA;81303;B;23;201704;0;;0.646;2.7532;0.1934;Amarela;1;0
22;MT;81304;D;16;201716;0;;1.9275;1.6506;0.0963;Amarela;2;1
22;MT;81304;D;16;201712;0;;1.9275;1.6506;0.0963;Amarela;2;0
25;MT;81311;A;20;201716;0;;1.5399;3.2971;0.2267;Amarela;2;1
25;MT;81311;A;20;201712;0;;1.5399;3.2971;0.2267;Amarela;2;0
30;MA;81312;C;14;201708;0;;0.9555;1.92;0.1994;Amarela;1;1
30;MA;81312;C;14;201704;0;;0.9555;1.92;0.1994;Amarela;1;0
23;MA;81316;A;6;201720;0;;1.2171;1.4713;0.1586;Amarela;1;0
20;MA;81316;A;6;201728;0;;1.2171;1.4713;0.1586;Amarela;1;0
1;MT;81317;C;8;201712;0;;1.9236;2.1144;0.1174;Amarela;2;0
1;MT;81317;C;8;201716;0;;1.9236;2.1144;0.1174;Amarela;2;1
20;MA;81322;C;10;201708;0;;0.6949;1.5466;0.2141;Amarela;1;1
20;MA;81322;C;10;201704;0;;0.6949;1.5466;0.2141;Amarela;1;0
