CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,CO_PROVA,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,TP_CERTIFICACAO,IN_ITEM_ADAPTADO
17,CI,35170,B,4,201917,0,,1.01283,2.03422,0.18465,Rosa,1,0
17,CI,56530,B,18,201925,0,,0.52496,2.49044,0.29212,Rosa,1,0
17,CI,77148,C,9,201933,0,,0.63381,1.47214,0.14517,Rosa,1,0
17,CI,92693,A,17,201901,0,,1.0776,-0.56745,0.02348,Rosa,1,0
17,CI,92693,A,17,201905,0,,1.0776,-0.56745,0.02348,Rosa,1,1
17,CN,35345,A,23,201937,0,,1.92852,2.60674,0.16682,Rosa,2,0
17,CN,57225,A,8,201929,0,,0.83654,2.85142,0.14539,Rosa,2,0
17,CN,87916,D,10,201921,0,,0.33657,2.06093,0.03687,Rosa,2,0
17,CN,92179,C,17,201909,1,Problemas na convergencia,,,,Rosa,2,0
17,CN,92179,C,17,201913,1,Problemas na convergencia,,,,Rosa,2,1
17,HG,56949,C,12,201904,0,,0.60103,1.18287,0.18175,Azul,1,0
17,HG,56949,C,12,201908,0,,0.60103,1.18287,0.18175,Azul,1,1
17,HG,57719,C,19,201920,0,,0.95345,-0.00897,0.14121,Azul,1,0
17,HG,75013,D,8,201936,0,,0.4805,0.53725,0.20489,Azul,1,0
17,HG,76550,A,7,201928,0,,0.95676,0.425,0.1425,Azul,1,0
17,LC,41521,A,10,201939,0,,1.1064,0.56179,0.02597,Branca,2,0
17,LC,57357,A,16,201931,0,,1.59874,1.01406,0.04814,Branca,2,0
17,LC,72221,B,17,201911,0,,0.98748,0.83466,0.07801,Branca,2,0
17,LC,72221,B,17,201915,0,,0.98748,0.83466,0.07801,Branca,2,1
17,LC,89746,D,20,201923,0,,2.45295,0.47315,0.0214,Branca,2,0
17,LP,57941,D,25,201919,0,,0.62169,0.771,0.03579,Cinza,1,0
17,LP,71246,C,19,201903,0,,1.18649,0.10829,0.15209,Cinza,1,0
17,LP,71246,C,19,201907,0,,1.18649,0.10829,0.15209,Cinza,1,1
17,LP,77450,D,23,201935,0,,0.97808,0.49214,0.12751,Cinza,1,0
17,LP,90429,C,12,201927,0,,0.49009,0.98012,0.01345,Cinza,1,0
17,MA,39603,D,7,201902,0,,0.34158,3.21155,0.17419,Amarela,1,0
17,MA,39603,D,7,201906,0,,0.34158,3.21155,0.17419,Amarela,1,1
17,MA,58566,D,25,201934,0,,1.17376,2.21699,0.19243,Amarela,1,0
17,MA,94301,A,10,201918,0,,0.79403,-0.30271,0.02175,Amarela,1,0
17,MA,94507,A,12,201926,0,,1.14515,1.53367,0.16566,Amarela,1,0
17,MT,77736,D,19,201922,0,,0.7542,3.66839,0.17844,Amarela,2,0
17,MT,79867,C,27,201938,0,,1.02255,2.00839,0.16494,Amarela,2,0
17,MT,89365,B,11,201930,0,,1.45493,2.25029,0.21441,Amarela,2,0
17,MT,117237,C,28,201910,0,,0.89035,1.77754,0.21511,Amarela,2,0
17,MT,117237,C,28,201914,0,,0.89035,1.77754,0.21511,Amarela,2,1
18,CH,56603,B,7,201940,0,,2.90738,2.17853,0.10372,Azul,2,0
18,CH,57586,B,11,201932,0,,0.49984,1.92111,0.2158,Azul,2,0
18,CH,57794,A,20,201924,0,,0.4017,1.54617,0.26016,Azul,2,0
18,CH,75444,B,18,201912,0,,0.74505,1.21971,0.24851,Azul,2,0
18,CH,75444,B,18,201916,0,,0.74505,1.21971,0.24851,Azul,2,1
18,CI,59142,B,18,201901,0,,0.69739,-1.14698,0.2303,Rosa,1,0
18,CI,59142,B,18,201905,0,,0.69739,-1.14698,0.2303,Rosa,1,1
18,CI,92935,C,30,201933,0,,2.9809,2.47842,0.30377,Rosa,1,0
18,CI,93854,A,10,201917,0,,0.22559,2.39371,0.124,Rosa,1,0
18,CI,94603,D,11,201925,0,,1.08735,2.12806,0.13015,Rosa,1,0
18,CN,56714,B,18,201909,0,,0.7744,1.75584,0.13518,Rosa,2,0
18,CN,56714,B,18,201913,0,,0.7744,1.75584,0.13518,Rosa,2,1
18,CN,80209,D,3,201937,0,,0.59794,1.14476,0.16148,Rosa,2,0
18,CN,81189,C,5,201921,0,,0.93839,4.272,0.31635,Rosa,2,0
18,CN,90775,B,28,201929,0,,1.64057,1.39049,0.24378,Rosa,2,0
18,HG,35134,B,2,201936,0,,1.54577,1.10618,0.17636,Azul,1,0
18,HG,57877,A,30,201904,0,,0.90984,0.76651,0.21158,Azul,1,0
18,HG,57877,A,30,201908,0,,0.90984,0.76651,0.21158,Azul,1,1
18,HG,90925,D,13,201920,0,,1.09418,1.36435,0.19356,Azul,1,0
18,HG,92361,B,9,201928,0,,0.80161,0.27673,0.06345,Azul,1,0
18,LC,56990,A,19,201931,0,,0.74037,1.35641,0.20293,Branca,2,0
18,LC,74334,D,21,201923,0,,2.44529,0.18466,0.07635,Branca,2,0
18,LC,91511,A,12,201939,0,,0.58738,0.5951,0.02222,Branca,2,0
18,LC,93567,B,18,201911,0,,1.00492,1.97809,0.11653,Branca,2,0
18,LC,93567,B,18,201915,0,,1.00492,1.97809,0.11653,Branca,2,1
18,LP,57036,B,9,201927,0,,0.39417,2.83208,0.1339,Cinza,1,0
18,LP,58736,D,20,201903,0,,1.4572,0.26468,0.13571,Cinza,1,0
18,LP,58736,D,20,201907,0,,1.4572,0.26468,0.13571,Cinza,1,1
18,LP,72275,C,29,201919,0,,0.70694,2.25087,0.20642,Cinza,1,0
18,LP,90429,C,12,201935,0,,0.49009,0.98012,0.01345,Cinza,1,0
18,MA,59331,D,26,201918,0,,1.12174,2.25601,0.16238,Amarela,1,0
18,MA,59426,B,28,201934,0,,1.04542,-0.19575,0.01503,Amarela,1,0
18,MA,92307,D,27,201902,0,,1.76721,1.21835,0.13789,Amarela,1,0
18,MA,92307,D,27,201906,0,,1.76721,1.21835,0.13789,Amarela,1,1
18,MA,94511,A,11,201926,0,,0.49679,1.58191,0.24138,Amarela,1,0
18,MT,35319,A,1,201910,0,,0.84253,2.22836,0.21007,Amarela,2,0
18,MT,35319,A,1,201914,0,,0.84253,2.22836,0.21007,Amarela,2,1
18,MT,58313,C,5,201922,0,,1.83387,2.57285,0.12461,Amarela,2,0
18,MT,89365,B,11,201938,0,,1.45493,2.25029,0.21441,Amarela,2,0
18,MT,92961,A,10,201930,0,,2.72376,2.18424,0.04995,Amarela,2,0
19,CH,74363,A,12,201932,0,,1.6671,2.379,0.36325,Azul,2,0
19,CH,75897,D,18,201924,0,,0.51694,2.30082,0.26575,Azul,2,0
19,CH,79190,C,8,201940,0,,2.34596,2.60255,0.11245,Azul,2,0
19,CH,93284,A,19,201912,0,,0.36449,2.08976,0.21133,Azul,2,0
19,CH,93284,A,19,201916,0,,0.36449,2.08976,0.21133,Azul,2,1
19,CI,35064,A,3,201917,0,,0.64599,0.67397,0.29038,Rosa,1,0
19,CI,57614,B,24,201925,0,,0.95746,1.43015,0.12257,Rosa,1,0
19,CI,80223,D,17,201933,0,,1.73471,1.19864,0.18383,Rosa,1,0
19,CI,117071,A,19,201901,0,,0.78511,0.74069,0.01331,Rosa,1,0
19,CI,117071,A,19,201905,0,,0.78511,0.74069,0.01331,Rosa,1,1
19,CN,56747,D,19,201909,0,,0.52546,3.64157,0.1334,Rosa,2,0
19,CN,56747,D,19,201913,0,,0.52546,3.64157,0.1334,Rosa,2,1
19,CN,87916,D,10,201929,0,,0.33657,2.06093,0.03687,Rosa,2,0
19,CN,90746,B,27,201937,0,,1.0017,2.64139,0.27078,Rosa,2,0
19,CN,93799,D,13,201921,0,,3.41838,2.72893,0.04463,Rosa,2,0
19,HG,56957,A,23,201920,0,,1.28085,1.82965,0.31706,Azul,1,0
19,HG,93843,C,30,201936,0,,0.16315,0.86884,0.0699,Azul,1,0
19,HG,94494,B,22,201904,0,,0.98626,1.13764,0.22753,Azul,1,0
19,HG,94494,B,22,201908,0,,0.98626,1.13764,0.22753,Azul,1,1
19,HG,94521,B,10,201928,0,,1.45915,2.64252,0.29082,Azul,1,0
19,LC,58786,C,5,201939,0,,1.22021,1.18157,0.27868,Branca,2,0
19,LC,58882,C,19,201911,0,,1.90471,1.90018,0.12489,Branca,2,0
19,LC,58882,C,19,201915,0,,1.90471,1.90018,0.12489,Branca,2,1
19,LC,59310,C,11,201931,0,,2.71442,0.82706,0.22968,Branca,2,0
19,LC,92428,C,23,201923,0,,1.15333,1.04758,0.04594,Branca,2,0
19,LP,57591,A,11,201927,0,,0.7533,-1.06912,0.07414,Cinza,1,0
19,LP,58041,C,5,201935,0,,1.07419,-0.35301,0.0239,Cinza,1,0
19,LP,58311,B,21,201903,0,,1.58072,2.5382,0.18022,Cinza,1,0
19,LP,58311,B,21,201907,0,,1.58072,2.5382,0.18022,Cinza,1,1
19,LP,91883,C,27,201919,0,,0.29127,3.98529,0.18756,Cinza,1,0
19,MA,35632,D,22,201918,0,,1.33534,0.28508,0.20992,Amarela,1,0
19,MA,76348,B,5,201934,0,,1.78353,2.11138,0.23741,Amarela,1,0
19,MA,94312,C,12,201902,0,,1.84895,1.12058,0.20095,Amarela,1,0
19,MA,94312,C,12,201906,0,,1.84895,1.12058,0.20095,Amarela,1,1
19,MA,94610,C,9,201926,0,,0.1616,8.66607,0.20894,Amarela,1,0
19,MT,59224,A,17,201922,0,,1.08714,2.14803,0.10671,Amarela,2,0
19,MT,80942,A,1,201930,0,,2.07008,2.11812,0.19186,Amarela,2,0
19,MT,92961,A,10,201938,0,,2.72376,2.18424,0.04995,Amarela,2,0
19,MT,117284,B,13,201910,0,,0.82996,2.57767,0.19159,Amarela,2,0
19,MT,117284,B,13,201914,0,,0.82996,2.57767,0.19159,Amarela,2,1
20,CH,39658,D,20,201912,0,,1.08721,1.19171,0.18568,Azul,2,0
20,CH,39658,D,20,201916,0,,1.08721,1.19171,0.18568,Azul,2,1
20,CH,57681,A,13,201932,0,,0.87623,0.68058,0.29861,Azul,2,0
20,CH,75898,C,14,201940,0,,3.03038,1.87617,0.26269,Azul,2,0
20,CH,77581,A,17,201924,0,,0.41265,0.32193,0.01867,Azul,2,0
20,CI,56530,B,18,201917,0,,0.52496,2.49044,0.29212,Rosa,1,0
20,CI,79475,A,20,201925,0,,0.53934,1.60437,0.36239,Rosa,1,0
20,CI,80466,C,20,201901,0,,1.19555,0.89659,0.33408,Rosa,1,0
20,CI,80466,C,20,201905,0,,1.19555,0.89659,0.33408,Rosa,1,1
20,CI,92363,A,19,201933,0,,1.07117,-0.6464,0.05736,Rosa,1,0
20,CN,35315,A,9,201937,0,,1.41006,1.79995,0.19936,Rosa,2,0
20,CN,77151,B,19,201921,0,,0.93304,2.64554,0.31997,Rosa,2,0
20,CN,81186,B,20,201909,0,,1.19689,2.00255,0.15797,Rosa,2,0
20,CN,81186,B,20,201913,0,,1.19689,2.00255,0.15797,Rosa,2,1
20,CN,81189,C,5,201929,0,,0.93839,4.272,0.31635,Rosa,2,0
20,HG,57172,C,14,201904,0,,0.46008,2.03646,0.05506,Azul,1,0
20,HG,57172,C,14,201908,0,,0.46008,2.03646,0.05506,Azul,1,1
20,HG,74997,D,1,201936,0,,0.5601,1.56156,0.2575,Azul,1,0
20,HG,75013,D,8,201928,0,,0.4805,0.53725,0.20489,Azul,1,0
20,HG,94413,B,15,201920,0,,0.5987,0.09086,0.07381,Azul,1,0
20,LC,41521,A,10,201931,0,,1.1064,0.56179,0.02597,Branca,2,0
20,LC,58384,C,6,201939,0,,6.98711,1.56417,0.17519,Branca,2,0
20,LC,58770,C,20,201911,0,,1.39044,1.18326,0.25852,Branca,2,0
20,LC,58770,C,20,201915,0,,1.39044,1.18326,0.25852,Branca,2,1
20,LC,76511,A,9,201923,0,,0.87483,0.91316,0.18308,Branca,2,0
20,LP,57006,B,19,201935,0,,1.14967,-0.26673,0.15615,Cinza,1,0
20,LP,57996,A,8,201919,0,,0.62209,1.82787,0.26872,Cinza,1,0
20,LP,58041,C,5,201927,0,,1.07419,-0.35301,0.0239,Cinza,1,0
20,LP,58259,D,23,201903,0,,1.30445,0.39195,0.00717,Cinza,1,0
20,LP,58259,D,23,201907,0,,1.30445,0.39195,0.00717,Cinza,1,1
20,MA,39636,C,3,201902,0,,1.42629,1.45679,0.24819,Amarela,1,0
20,MA,39636,C,3,201906,0,,1.42629,1.45679,0.24819,Amarela,1,1
20,MA,58566,D,25,201926,0,,1.17376,2.21699,0.19243,Amarela,1,0
20,MA,58677,A,4,201934,0,,1.83061,2.28977,0.18902,Amarela,1,0
20,MA,92028,C,3,201918,0,,1.22042,2.32841,0.27295,Amarela,1,0
20,MT,35327,C,9,201930,0,,0.67533,1.28366,0.24259,Amarela,2,0
20,MT,58370,C,21,201910,0,,0.98393,2.03576,0.30132,Amarela,2,0
20,MT,58370,C,21,201914,0,,0.98393,2.03576,0.30132,Amarela,2,1
20,MT,81254,A,18,201922,0,,2.13362,2.5211,0.32763,Amarela,2,0
20,MT,93816,B,4,201938,0,,0.88243,1.12016,0.00388,Amarela,2,0
21,CH,35518,D,3,201940,0,,0.7086,0.58428,0.2634,Azul,2,0
21,CH,35776,C,21,201924,0,,1.32408,0.95146,0.22858,Azul,2,0
21,CH,56454,D,21,201912,0,,1.11211,0.80285,0.18443,Azul,2,0
21,CH,56454,D,21,201916,0,,1.11211,0.80285,0.18443,Azul,2,1
21,CH,56553,B,9,201932,0,,0.99284,1.76223,0.15383,Azul,2,0
21,CI,79196,A,7,201933,0,,0.59893,3.10874,0.5,Rosa,1,0
21,CI,88756,D,27,201925,0,,0.92917,1.17255,0.09625,Rosa,1,0
21,CI,94065,D,21,201901,0,,0.48569,-0.50548,0.01599,Rosa,1,0
21,CI,94065,D,21,201905,0,,0.48569,-0.50548,0.01599,Rosa,1,1
21,CI,94268,D,29,201917,0,,1.25585,1.80037,0.10043,Rosa,1,0
21,CN,59372,B,14,201937,0,,3.2483,2.44641,0.15012,Rosa,2,0
21,CN,80643,B,20,201929,0,,1.01464,2.28389,0.16659,Rosa,2,0
21,CN,81092,C,7,201921,0,,2.40271,2.4027,0.19961,Rosa,2,0
21,CN,94004,A,21,201909,0,,2.15071,2.93997,0.11975,Rosa,2,0
21,CN,94004,A,21,201913,0,,2.15071,2.93997,0.11975,Rosa,2,1
21,HG,56466,A,24,201936,0,,0.46497,2.06015,0.26122,Azul,1,0
21,HG,75490,A,5,201904,0,,0.85481,0.45393,0.16289,Azul,1,0
21,HG,75490,A,5,201908,0,,0.85481,0.45393,0.16289,Azul,1,1
21,HG,76516,A,5,201928,0,,1.65399,-0.42492,0.19594,Azul,1,0
21,HG,89293,A,21,201920,0,,0.72587,-0.0948,0.06351,Azul,1,0
21,LC,35988,B,23,201939,0,,1.15134,1.80495,0.15956,Branca,2,0
21,LC,79625,B,25,201923,0,,2.64439,0.59219,0.14943,Branca,2,0
21,LC,90189,D,21,201911,0,,0.94968,1.46947,0.21596,Branca,2,0
21,LC,90189,D,21,201915,0,,0.94968,1.46947,0.21596,Branca,2,1
21,LC,91511,A,12,201931,0,,0.58738,0.5951,0.02222,Branca,2,0
21,LP,57006,B,19,201927,0,,1.14967,-0.26673,0.15615,Cinza,1,0
21,LP,58843,D,5,201935,0,,0.26426,-0.29675,0.06924,Cinza,1,0
21,LP,71470,C,29,201919,0,,0.79153,0.96578,0.2226,Cinza,1,0
21,LP,89687,B,12,201903,0,,1.20468,1.78567,0.21445,Cinza,1,0
21,LP,89687,B,12,201907,0,,1.20468,1.78567,0.21445,Cinza,1,1
21,MA,58528,B,9,201934,0,,1.57648,2.07014,0.2309,Amarela,1,0
21,MA,59426,B,28,201926,0,,1.04542,-0.19575,0.01503,Amarela,1,0
21,MA,93741,B,21,201902,0,,3.15009,2.10778,0.1733,Amarela,1,0
21,MA,93741,B,21,201906,0,,3.15009,2.10778,0.1733,Amarela,1,1
21,MA,94182,A,15,201918,0,,1.35914,2.85472,0.1556,Amarela,1,0
21,MT,59287,C,22,201922,0,,0.86202,-0.49721,0.19926,Amarela,2,0
21,MT,79823,A,23,201938,0,,1.12245,1.2725,0.14526,Amarela,2,0
21,MT,94133,B,8,201930,0,,1.679,1.59428,0.30786,Amarela,2,0
21,MT,117248,B,11,201910,0,,1.49202,2.05234,0.25575,Amarela,2,0
21,MT,117248,B,11,201914,0,,1.49202,2.05234,0.25575,Amarela,2,1
22,CH,56573,A,22,201924,0,,0.63763,2.80296,0.21359,Azul,2,0
22,CH,57667,A,27,201940,0,,1.21632,1.58563,0.13729,Azul,2,0
22,CH,75899,C,22,201912,0,,1.41683,1.62821,0.26046,Azul,2,0
22,CH,75899,C,22,201916,0,,1.41683,1.62821,0.26046,Azul,2,1
22,CH,79255,B,10,201932,0,,1.02348,-0.17935,0.22029,Azul,2,0
22,CI,35170,B,4,201925,0,,1.01283,2.03422,0.18465,Rosa,1,0
22,CI,56625,B,22,201901,0,,0.77056,2.28631,0.18721,Rosa,1,0
22,CI,56625,B,22,201905,0,,0.77056,2.28631,0.18721,Rosa,1,1
22,CI,77046,D,22,201933,0,,1.93654,2.18264,0.12642,Rosa,1,0
22,CI,79304,C,15,201917,0,,0.61082,1.36519,0.35104,Rosa,1,0
22,CN,35374,D,29,201929,0,,1.56815,2.95498,0.27681,Rosa,2,0
22,CN,58957,C,11,201937,0,,2.20902,1.39966,0.1642,Rosa,2,0
22,CN,78765,C,15,201921,0,,0.54571,1.30496,0.25555,Rosa,2,0
22,CN,94419,A,22,201909,0,,2.30432,2.61195,0.24903,Rosa,2,0
22,CN,94419,A,22,201913,0,,2.30432,2.61195,0.24903,Rosa,2,1
22,HG,56387,B,3,201936,0,,0.54505,2.022,0.26059,Azul,1,0
22,HG,56798,A,9,201904,0,,1.4747,2.22668,0.23371,Azul,1,0
22,HG,56798,A,9,201908,0,,1.4747,2.22668,0.23371,Azul,1,1
22,HG,74934,C,27,201920,0,,1.10193,2.56613,0.30336,Azul,1,0
22,HG,92056,A,17,201928,0,,1.37359,2.34602,0.2794,Azul,1,0
22,LC,58875,D,7,201931,0,,0.70521,1.50569,0.18731,Branca,2,0
22,LC,72274,C,21,201911,0,,1.57814,1.30339,0.1352,Branca,2,0
22,LC,72274,C,21,201915,0,,1.57814,1.30339,0.1352,Branca,2,1
22,LC,93194,D,1,201939,0,,3.77009,1.36919,0.07796,Branca,2,0
22,LC,94230,A,28,201923,0,,2.64814,1.33835,0.20177,Branca,2,0
22,LP,74047,B,3,201919,0,,0.86346,1.4244,0.20265,Cinza,1,0
22,LP,75282,A,4,201927,0,,2.16563,1.86895,0.13799,Cinza,1,0
22,LP,79827,D,24,201903,0,,1.44265,1.98901,0.115,Cinza,1,0
22,LP,79827,D,24,201907,0,,1.44265,1.98901,0.115,Cinza,1,1
22,LP,80769,B,6,201935,0,,0.92818,1.34862,0.21227,Cinza,1,0
22,MA,35583,A,24,201926,0,,1.01884,-0.14999,0.10418,Amarela,1,0
22,MA,58068,C,8,201934,0,,1.14687,2.51316,0.20331,Amarela,1,0
22,MA,94517,C,4,201902,0,,0.44859,3.46953,0.17393,Amarela,1,0
22,MA,94517,C,4,201906,0,,0.44859,3.46953,0.17393,Amarela,1,1
22,MA,94595,D,6,201918,0,,1.1209,1.83888,0.13101,Amarela,1,0
22,MT,35419,D,15,201938,0,,0.15694,6.48218,0.07211,Amarela,2,0
22,MT,41602,C,16,201922,0,,0.35113,1.3266,0.26089,Amarela,2,0
22,MT,93816,B,4,201930,0,,0.88243,1.12016,0.00388,Amarela,2,0
22,MT,117309,B,25,201910,0,,1.24755,1.58464,0.16299,Amarela,2,0
22,MT,117309,B,25,201914,0,,1.24755,1.58464,0.16299,Amarela,2,1
23,CH,56502,B,29,201940,0,,1.00169,1.3923,0.18779,Azul,2,0
23,CH,75111,B,5,201932,0,,1.15589,2.33411,0.19246,Azul,2,0
23,CH,75271,C,26,201924,0,,0.83971,0.55317,0.22978,Azul,2,0
23,CH,91852,C,5,201912,0,,1.57792,0.16039,0.10981,Azul,2,0
23,CH,91852,C,5,201916,0,,1.57792,0.16039,0.10981,Azul,2,1
23,CI,58347,C,2,201925,0,,1.0987,1.86067,0.16971,Rosa,1,0
23,CI,93138,C,6,201933,0,,0.80964,1.26307,0.15292,Rosa,1,0
23,CI,94041,A,23,201901,0,,1.09705,-0.13837,0.01822,Rosa,1,0
23,CI,94041,A,23,201905,0,,1.09705,-0.13837,0.01822,Rosa,1,1
23,CI,94074,A,21,201917,0,,0.65538,1.28571,0.09616,Rosa,1,0
23,CN,79199,D,18,201929,0,,1.06781,2.17248,0.3091,Rosa,2,0
23,CN,79556,B,23,201909,0,,0.64477,2.22777,0.21379,Rosa,2,0
23,CN,79556,B,23,201913,0,,0.64477,2.22777,0.21379,Rosa,2,1
23,CN,80748,A,1,201937,0,,0.56731,2.16127,0.22778,Rosa,2,0
23,CN,94394,D,4,201921,0,,1.18418,1.05261,0.05331,Rosa,2,0
23,HG,35134,B,2,201928,0,,1.54577,1.10618,0.17636,Azul,1,0
23,HG,56619,B,28,201920,0,,0.35425,2.07776,0.26323,Azul,1,0
23,HG,74890,B,7,201904,0,,0.5352,1.43191,0.22301,Azul,1,0
23,HG,74890,B,7,201908,0,,0.5352,1.43191,0.22301,Azul,1,1
23,HG,92982,D,29,201936,0,,1.1448,0.6967,0.19719,Azul,1,0
23,LC,56810,B,23,201923,0,,0.56326,0.8833,0.04939,Branca,2,0
23,LC,57231,B,23,201911,0,,1.51131,1.01343,0.15726,Branca,2,0
23,LC,57231,B,23,201915,0,,1.51131,1.01343,0.15726,Branca,2,1
23,LC,58147,C,5,201939,0,,1.68355,2.20914,0.20238,Branca,2,0
23,LC,58786,C,5,201931,0,,1.22021,1.18157,0.27868,Branca,2,0
23,LP,57022,B,9,201919,0,,2.2496,1.27148,0.11064,Cinza,1,0
23,LP,58843,D,5,201927,0,,0.26426,-0.29675,0.06924,Cinza,1,0
23,LP,71870,A,25,201903,0,,0.99932,1.38606,0.23282,Cinza,1,0
23,LP,71870,A,25,201907,0,,0.99932,1.38606,0.23282,Cinza,1,1
23,LP,93305,A,1,201935,0,,0.51285,1.57077,0.18784,Cinza,1,0
23,MA,76142,B,16,201902,0,,1.89304,1.13555,0.22763,Amarela,1,0
23,MA,76142,B,16,201906,0,,1.89304,1.13555,0.22763,Amarela,1,1
23,MA,76348,B,5,201926,0,,1.78353,2.11138,0.23741,Amarela,1,0
23,MA,77815,A,18,201934,0,,2.04172,2.36574,0.23466,Amarela,1,0
23,MA,93751,B,16,201918,0,,1.22903,0.97602,0.17552,Amarela,1,0
23,MT,76689,A,14,201938,0,,2.32047,2.48993,0.19827,Amarela,2,0
23,MT,77449,C,2,201922,0,,1.37683,2.68717,0.19586,Amarela,2,0
23,MT,79823,A,23,201930,0,,1.12245,1.2725,0.14526,Amarela,2,0
23,MT,117298,D,22,201910,0,,0.73919,0.32828,0.00272,Amarela,2,0
23,MT,117298,D,22,201914,0,,0.73919,0.32828,0.00272,Amarela,2,1
24,CH,35893,D,28,201924,0,,0.77946,0.63972,0.0141,Azul,2,0
24,CH,56603,B,7,201932,0,,2.90738,2.17853,0.10372,Azul,2,0
24,CH,57495,B,30,201940,0,,0.35377,1.1581,0.24828,Azul,2,0
24,CH,57783,B,1,201912,0,,1.10722,1.31932,0.23571,Azul,2,0
24,CH,57783,B,1,201916,0,,1.10722,1.31932,0.23571,Azul,2,1
24,CI,35457,D,24,201901,0,,0.84293,2.17115,0.215,Rosa,1,0
24,CI,35457,D,24,201905,0,,0.84293,2.17115,0.215,Rosa,1,1
24,CI,90340,D,25,201917,0,,2.28598,2.13854,0.16836,Rosa,1,0
24,CI,91997,C,14,201925,0,,0.84533,-0.84883,0.04858,Rosa,1,0
24,CI,94039,B,23,201933,0,,2.22991,2.58913,0.25006,Rosa,1,0
24,CN,35345,A,23,201929,0,,1.92852,2.60674,0.16682,Rosa,2,0
24,CN,79606,D,24,201909,0,,1.00033,1.32011,0.26677,Rosa,2,0
24,CN,79606,D,24,201913,0,,1.00033,1.32011,0.26677,Rosa,2,1
24,CN,89548,B,26,201921,0,,7.19311,2.5711,0.08139,Rosa,2,0
24,CN,90846,D,30,201937,0,,0.38144,0.44918,0.08577,Rosa,2,0
24,HG,35282,B,26,201920,0,,0.89962,2.42095,0.27592,Azul,1,0
24,HG,73557,D,6,201904,0,,0.67523,1.11902,0.19795,Azul,1,0
24,HG,73557,D,6,201908,0,,0.67523,1.11902,0.19795,Azul,1,1
24,HG,92782,B,25,201936,0,,0.92887,1.21793,0.32893,Azul,1,0
24,HG,93843,C,30,201928,0,,0.16315,0.86884,0.0699,Azul,1,0
24,LC,38266,C,29,201939,0,,2.55564,1.31517,0.1986,Branca,2,0
24,LC,58384,C,6,201931,0,,6.98711,1.56417,0.17519,Branca,2,0
24,LC,71712,B,23,201923,0,,3.02361,1.3633,0.07501,Branca,2,0
24,LC,94139,B,22,201911,0,,0.73838,0.40986,0.01005,Branca,2,0
24,LC,94139,B,22,201915,0,,0.73838,0.40986,0.01005,Branca,2,1
24,LP,58564,C,18,201935,0,,1.52618,0.8044,0.18873,Cinza,1,0
24,LP,75282,A,4,201919,0,,2.16563,1.86895,0.13799,Cinza,1,0
24,LP,80769,B,6,201927,0,,0.92818,1.34862,0.21227,Cinza,1,0
24,LP,88733,C,30,201903,0,,1.09528,1.8818,0.12389,Cinza,1,0
24,LP,88733,C,30,201907,0,,1.09528,1.8818,0.12389,Cinza,1,1
24,MA,35111,B,7,201926,0,,0.98717,1.40662,0.19189,Amarela,1,0
24,MA,58517,B,29,201934,0,,0.38611,3.33236,0.22028,Amarela,1,0
24,MA,59479,B,14,201902,0,,2.99911,2.66011,0.20715,Amarela,1,0
24,MA,59479,B,14,201906,0,,2.99911,2.66011,0.20715,Amarela,1,1
24,MA,94604,C,8,201918,1,bisblg < -0.15,,,,Amarela,1,0
24,MT,35413,B,9,201910,0,,1.34808,1.87926,0.26509,Amarela,2,0
24,MT,35413,B,9,201914,0,,1.34808,1.87926,0.26509,Amarela,2,1
24,MT,41602,C,16,201930,0,,0.35113,1.3266,0.26089,Amarela,2,0
24,MT,79276,C,25,201938,0,,1.11882,3.97892,0.20535,Amarela,2,0
24,MT,80080,B,12,201922,0,,1.11434,4.08552,0.27951,Amarela,2,0
25,CH,35733,C,14,201912,0,,0.62471,1.0862,0.22027,Azul,2,0
25,CH,35733,C,14,201916,0,,0.62471,1.0862,0.22027,Azul,2,1
25,CH,57792,D,1,201924,0,,1.55385,1.75733,0.1862,Azul,2,0
25,CH,78891,D,23,201940,0,,1.17822,1.65713,0.19108,Azul,2,0
25,CH,79190,C,8,201932,0,,2.34596,2.60255,0.11245,Azul,2,0
25,CI,56933,B,26,201917,0,,0.50056,0.31881,0.26428,Rosa,1,0
25,CI,88182,C,25,201901,0,,0.96717,3.20151,0.18037,Rosa,1,0
25,CI,88182,C,25,201905,0,,0.96717,3.20151,0.18037,Rosa,1,1
25,CI,92483,C,16,201933,0,,1.06661,0.54689,0.10949,Rosa,1,0
25,CI,94096,A,8,201925,0,,0.99113,2.1803,0.15135,Rosa,1,0
25,CN,35343,A,21,201937,0,,0.81521,2.58793,0.22187,Rosa,2,0
25,CN,35402,C,12,201921,0,,1.1621,1.29769,0.23956,Rosa,2,0
25,CN,41560,A,25,201909,0,,0.91182,1.92537,0.30313,Rosa,2,0
25,CN,41560,A,25,201913,0,,0.91182,1.92537,0.30313,Rosa,2,1
25,CN,94381,B,6,201929,0,,0.96027,2.56868,0.2616,Rosa,2,0
25,HG,35141,C,24,201920,0,,0.5833,2.0179,0.25494,Azul,1,0
25,HG,56620,D,16,201928,0,,0.82536,2.43924,0.14429,Azul,1,0
