CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,CO_PROVA,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,TP_CERTIFICACAO,IN_ITEM_ADAPTADO
18,MA,92028,C,3,201802,0,,1.22042,2.32841,0.27295,Amarela,1,0
4,HG,92056,A,17,201808,0,,1.37359,2.34602,0.2794,Azul,1,1
4,HG,92056,A,17,201804,0,,1.37359,2.34602,0.2794,Azul,1,0
13,HG,92140,A,12,201808,0,,0.4905,0.38115,0.09315,Azul,1,1
13,HG,92140,A,12,201804,0,,0.4905,0.38115,0.09315,Azul,1,0
30,HG,92152,A,3,201808,1,BLG não rodou,,,,Azul,1,1
30,HG,92152,A,3,201804,1,BLG não rodou,,,,Azul,1,0
24,HG,92296,B,4,201808,0,,1.07023,2.38594,0.3419,Azul,1,1
24,HG,92296,B,4,201804,0,,1.07023,2.38594,0.3419,Azul,1,0
26,MA,92315,A,30,201806,0,,1.31273,2.41793,0.18035,Amarela,1,1
26,MA,92315,A,30,201802,0,,1.31273,2.41793,0.18035,Amarela,1,0
10,HG,92361,B,9,201808,0,,0.80161,0.27673,0.06345,Azul,1,1
10,HG,92361,B,9,201804,0,,0.80161,0.27673,0.06345,Azul,1,0
29,CI,92363,A,19,201805,0,,1.07117,-0.6464,0.05736,Rosa,1,1
29,CI,92363,A,19,201801,0,,1.07117,-0.6464,0.05736,Rosa,1,0
22,LC,92428,C,23,201815,0,,1.15333,1.04758,0.04594,Branco,2,1
22,LC,92428,C,23,201811,0,,1.15333,1.04758,0.04594,Branco,2,0
20,CI,92483,C,16,201805,0,,1.06661,0.54689,0.10949,Rosa,1,1
20,CI,92483,C,16,201801,0,,1.06661,0.54689,0.10949,Rosa,1,0
26,HG,92782,B,25,201808,0,,0.92887,1.21793,0.32893,Azul,1,1
26,HG,92782,B,25,201804,0,,0.92887,1.21793,0.32893,Azul,1,0
15,MT,92836,A,30,201814,0,,2.93008,2.57272,0.08201,Amarela,2,1
15,MT,92836,A,30,201810,0,,2.93008,2.57272,0.08201,Amarela,2,0
18,CI,92870,A,1,201805,0,,0.46493,0.16551,0.0583,Rosa,1,1
18,CI,92870,A,1,201801,0,,0.46493,0.16551,0.0583,Rosa,1,0
3,CI,92935,C,30,201805,0,,2.9809,2.47842,0.30377,Rosa,1,1
3,CI,92935,C,30,201801,0,,2.9809,2.47842,0.30377,Rosa,1,0
14,MT,92961,A,10,201814,0,,2.72376,2.18424,0.04995,Amarela,2,1
14,MT,92961,A,10,201810,0,,2.72376,2.18424,0.04995,Amarela,2,0
17,MT,92968,C,13,201814,0,,1.25898,1.57118,0.15601,Amarela,2,1
17,MT,92968,C,13,201810,0,,1.25898,1.57118,0.15601,Amarela,2,0
29,HG,92982,D,29,201808,0,,1.1448,0.6967,0.19719,Azul,1,1
29,HG,92982,D,29,201804,0,,1.1448,0.6967,0.19719,Azul,1,0
16,CI,93005,D,28,201805,0,,0.98122,1.1431,0.06003,Rosa,1,1
16,CI,93005,D,28,201801,0,,0.98122,1.1431,0.06003,Rosa,1,0
20,LC,93125,B,19,201815,0,,1.50395,1.38111,0.2169,Branco,2,1
20,LC,93125,B,19,201811,0,,1.50395,1.38111,0.2169,Branco,2,0
26,CI,93138,C,6,201805,0,,0.80964,1.26307,0.15292,Rosa,1,1
26,CI,93138,C,6,201801,0,,0.80964,1.26307,0.15292,Rosa,1,0
14,CH,93154,B,6,201816,0,,0.9392,2.1893,0.22917,Azul,2,1
1,LC,93194,D,1,201815,0,,3.77009,1.36919,0.07796,Branco,2,1
1,LC,93194,D,1,201811,0,,3.77009,1.36919,0.07796,Branco,2,0
17,HG,93295,B,16,201808,0,,0.53956,0.92827,0.04531,Azul,1,1
17,HG,93295,B,16,201804,0,,0.53956,0.92827,0.04531,Azul,1,0
1,LP,93305,A,1,201807,0,,0.51285,1.57077,0.18784,Cinza,1,1
1,LP,93305,A,1,201803,0,,0.51285,1.57077,0.18784,Cinza,1,0
17,LC,93379,A,18,201815,0,,4.70753,1.33182,0.29833,Branco,2,1
17,LC,93379,A,18,201811,0,,4.70753,1.33182,0.29833,Branco,2,0
14,LC,93537,B,15,201815,0,,1.18453,1.47415,0.10664,Branco,2,1
14,LC,93537,B,15,201811,0,,1.18453,1.47415,0.10664,Branco,2,0
24,MA,93751,B,16,201806,0,,1.22903,0.97602,0.17552,Amarela,1,1
24,MA,93751,B,16,201802,0,,1.22903,0.97602,0.17552,Amarela,1,0
18,CN,93799,D,13,201813,0,,3.41838,2.72893,0.04463,Rosa,2,1
18,CN,93799,D,13,201809,0,,3.41838,2.72893,0.04463,Rosa,2,0
8,MT,93816,B,4,201814,0,,0.88243,1.12016,0.00388,Amarela,2,1
8,MT,93816,B,4,201810,0,,0.88243,1.12016,0.00388,Amarela,2,0
3,HG,93843,C,30,201808,0,,0.16315,0.86884,0.0699,Azul,1,1
3,HG,93843,C,30,201804,0,,0.16315,0.86884,0.0699,Azul,1,0
21,CI,93851,C,12,201805,0,,1.27487,3.06246,0.1581,Rosa,1,1
21,CI,93851,C,12,201801,0,,1.27487,3.06246,0.1581,Rosa,1,0
13,CI,93854,A,10,201805,0,,0.22559,2.39371,0.124,Rosa,1,1
13,CI,93854,A,10,201801,0,,0.22559,2.39371,0.124,Rosa,1,0
28,MA,93907,B,14,201806,0,,1.73455,2.19925,0.20537,Amarela,1,1
28,MA,93907,B,14,201802,0,,1.73455,2.19925,0.20537,Amarela,1,0
15,MA,94029,C,1,201806,0,,1.63317,1.31807,0.2391,Amarela,1,1
15,MA,94029,C,1,201802,0,,1.63317,1.31807,0.2391,Amarela,1,0
27,CI,94039,B,23,201805,0,,2.22991,2.58913,0.25006,Rosa,1,1
27,CI,94039,B,23,201801,0,,2.22991,2.58913,0.25006,Rosa,1,0
12,HG,94050,D,11,201808,0,,1.89856,1.95673,0.28718,Azul,1,1
12,HG,94050,D,11,201804,0,,1.89856,1.95673,0.28718,Azul,1,0
24,CI,94074,A,21,201805,0,,0.65538,1.28571,0.09616,Rosa,1,1
24,CI,94074,A,21,201801,0,,0.65538,1.28571,0.09616,Rosa,1,0
7,CI,94096,A,8,201805,0,,0.99113,2.1803,0.15135,Rosa,1,1
7,CI,94096,A,8,201801,0,,0.99113,2.1803,0.15135,Rosa,1,0
12,MT,94133,B,8,201814,0,,1.679,1.59428,0.30786,Amarela,2,1
12,MT,94133,B,8,201810,0,,1.679,1.59428,0.30786,Amarela,2,0
22,MA,94182,A,15,201806,0,,1.35914,2.85472,0.1556,Amarela,1,1
22,MA,94182,A,15,201802,0,,1.35914,2.85472,0.1556,Amarela,1,0
28,LC,94230,A,28,201815,0,,2.64814,1.33835,0.20177,Branco,2,1
28,LC,94230,A,28,201811,0,,2.64814,1.33835,0.20177,Branco,2,0
19,CI,94268,D,29,201805,0,,1.25585,1.80037,0.10043,Rosa,1,1
19,CI,94268,D,29,201801,0,,1.25585,1.80037,0.10043,Rosa,1,0
18,LP,94278,A,16,201807,0,,1.64248,2.82028,0.14296,Cinza,1,1
18,LP,94278,A,16,201803,0,,1.64248,2.82028,0.14296,Cinza,1,0
13,MA,94301,A,10,201806,0,,0.79403,-0.30271,0.02175,Amarela,1,1
13,MA,94301,A,10,201802,0,,0.79403,-0.30271,0.02175,Amarela,1,0
16,MA,94307,D,13,201806,0,,2.19411,2.42776,0.34415,Amarela,1,1
16,MA,94307,D,13,201802,0,,2.19411,2.42776,0.34415,Amarela,1,0
6,CN,94381,B,6,201813,0,,0.96027,2.56868,0.2616,Rosa,2,1
6,CN,94381,B,6,201809,0,,0.96027,2.56868,0.2616,Rosa,2,0
7,HG,94391,B,14,201808,1,BLG não rodou,,,,Azul,1,1
7,HG,94391,B,14,201804,1,BLG não rodou,,,,Azul,1,0
16,CN,94393,C,22,201813,0,,1.61166,0.63359,0.02503,Rosa,2,1
16,CN,94393,C,22,201809,0,,1.61166,0.63359,0.02503,Rosa,2,0
27,CN,94394,D,4,201809,0,,1.18418,1.05261,0.05331,Rosa,2,0
26,LC,94409,B,26,201815,0,,2.46738,1.92519,0.25899,Branco,2,1
26,LC,94409,B,26,201811,0,,2.46738,1.92519,0.25899,Branco,2,0
16,HG,94413,B,15,201808,0,,0.5987,0.09086,0.07381,Azul,1,1
16,HG,94413,B,15,201804,0,,0.5987,0.09086,0.07381,Azul,1,0
22,MT,94485,D,7,201814,0,,1.07605,2.9913,0.19965,Amarela,2,1
22,MT,94485,D,7,201810,0,,1.07605,2.9913,0.19965,Amarela,2,0
11,MA,94507,A,12,201806,0,,1.14515,1.53367,0.16566,Amarela,1,1
11,MA,94507,A,12,201802,0,,1.14515,1.53367,0.16566,Amarela,1,0
12,MA,94511,A,11,201806,0,,0.49679,1.58191,0.24138,Amarela,1,1
12,MA,94511,A,11,201802,0,,0.49679,1.58191,0.24138,Amarela,1,0
11,HG,94521,B,10,201808,0,,1.45915,2.64252,0.29082,Azul,1,1
11,HG,94521,B,10,201804,0,,1.45915,2.64252,0.29082,Azul,1,0
23,MA,94595,D,6,201806,0,,1.1209,1.83888,0.13101,Amarela,1,1
23,MA,94595,D,6,201802,0,,1.1209,1.83888,0.13101,Amarela,1,0
11,CI,94603,D,11,201805,0,,1.08735,2.12806,0.13015,Rosa,1,1
11,CI,94603,D,11,201801,0,,1.08735,2.12806,0.13015,Rosa,1,0
27,MA,94604,C,8,201806,1,bisblg < - 0.15,,,,Amarela,1,1
27,MA,94604,C,8,201802,1,bisblg < - 0.15,,,,Amarela,1,0
9,MA,94610,C,9,201806,0,,0.1616,8.66607,0.20894,Amarela,1,1
9,MA,94610,C,9,201802,0,,0.1616,8.66607,0.20894,Amarela,1,0
