CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;CO_PROVA;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;IN_ITEM_ADAPTADO;ANO;IN_ENCCEJA;IN_ENEM;OCRSearch;theta_065;theta_080;theta_099;PercentEspAcerto;imagAPI
11;CN;87916;D;10;Natureza Rosa REGULAR;0;;0.33657;2.06093;0.03687;Rosa;0;2018;1;0;N/A;706.0496807098389;1103.9631366729736;2060.0955486297607;51.84;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/87916.png
20;CN;88138;A;25;Natureza Rosa REGULAR;0;;6.3399;2.54476;0.24022;Rosa;0;2018;1;0;N/A;754.4748783111572;770.7111835479736;822.5719928741455;62.01;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/88138.png
14;CH;88186;B;6;Humanas Azul REGULAR;0;;2.06692;2.25497;0.11351;Azul;0;2018;1;0;N/A;725.5070209503174;785.1641178131104;941.9219493865967;55.68;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/88186.png
2;CH;89251;C;2;Humanas Azul REGULAR;0;;0.9601;0.81021;0.44532;Azul;0;2018;1;0;N/A;581.0515880584717;640.6919956207275;997.3948001861572;72.27;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/89251.png
13;MT;89365;B;11;Matemática Amarela REGULAR;0;;1.45493;2.25029;0.21441;Amarela;0;2018;1;0;N/A;725.0277996063232;798.8684177398682;1024.0833759307861;60.72;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/89365.png
29;CN;89548;B;26;Natureza Rosa REGULAR;0;;7.19311;2.5711;0.08139;Rosa;0;2018;1;0;N/A;757.1094036102295;774.890661239624;819.7991847991943;54.07;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/89548.png
18;LC;89746;D;20;Linguagens Branco REGULAR;0;;2.45295;0.47315;0.0214;Branco;0;2018;1;0;N/A;547.3153591156006;602.7238368988037;733.7539196014404;51.07;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/89746.png
19;MT;90673;D;20;Matemática Amarela REGULAR;0;;1.43738;2.00233;0.19457;Amarela;0;2018;1;0;N/A;700.2370357513428;777.2915363311768;1004.6975612640381;59.73;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/90673.png
4;CN;90746;B;27;Natureza Rosa REGULAR;0;;1.0017;2.64139;0.27078;Rosa;0;2018;1;0;N/A;764.1451358795166;861.2816333770752;1190.9716129302979;63.54;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/90746.png
14;CN;90775;B;28;Natureza Rosa REGULAR;0;;1.64057;1.39049;0.24378;Rosa;0;2018;1;0;N/A;639.0516757965088;701.3957500457764;901.9105434417725;62.19;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/90775.png
25;CN;90846;D;30;Natureza Rosa REGULAR;0;;0.38144;0.44918;0.08577;Rosa;0;2018;1;0;N/A;544.935941696167;878.6242008209229;1725.8374691009521;54.29;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/90846.png
28;CN;91064;D;11;Natureza Rosa REGULAR;1;Item excluído por impedir a convergência (BLM -V1);;;;Rosa;0;2018;1;0;N/A;10499.998807907104;10499.998807907104;10499.998807907104;;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/91064.png
10;LC;91511;A;12;Linguagens Branco REGULAR;0;;0.58738;0.5951;0.02222;Branco;0;2018;1;0;N/A;559.5033168792725;790.7288074493408;1337.9542827606201;51.11;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/91511.png
12;LC;91564;C;13;Linguagens Branco REGULAR;1;BLG não rodou;;;;Branco;0;2018;1;0;N/A;10499.998807907104;10499.998807907104;10499.998807907104;;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/91564.png
15;LC;91782;A;14;Linguagens Branco REGULAR;0;;1.61709;0.63172;0.01476;Branco;0;2018;1;0;N/A;563.1773471832275;647.7491855621338;846.4019298553467;50.74;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/91782.png
22;LC;92428;C;23;Linguagens Branco REGULAR;0;;1.15333;1.04758;0.04594;Branco;0;2018;1;0;N/A;604.7694683074951;719.8302745819092;999.0589618682861;52.3;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/92428.png
15;MT;92836;A;30;Matemática Amarela REGULAR;0;;2.93008;2.57272;0.08201;Amarela;0;2018;1;0;N/A;757.2715282440186;800.8925914764404;911.146879196167;54.1;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/92836.png
14;MT;92961;A;10;Matemática Amarela REGULAR;0;;2.72376;2.18424;0.04995;Amarela;0;2018;1;0;N/A;718.428373336792;766.953706741333;885.2283954620361;52.5;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/92961.png
17;MT;92968;C;13;Matemática Amarela REGULAR;0;;1.25898;1.57118;0.15601;Amarela;0;2018;1;0;N/A;657.1166515350342;749.9997615814209;1008.4836483001709;57.8;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/92968.png
20;LC;93125;B;19;Linguagens Branco REGULAR;0;;1.50395;1.38111;0.2169;Branco;0;2018;1;0;N/A;638.1289958953857;709.2587947845459;927.2043704986572;60.85;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93125.png
1;LC;93194;D;1;Linguagens Branco REGULAR;0;;3.77009;1.36919;0.07796;Branco;0;2018;1;0;N/A;636.9202136993408;670.971155166626;756.6277980804443;53.9;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93194.png
17;LC;93379;A;18;Linguagens Branco REGULAR;0;;4.70753;1.33182;0.29833;Branco;0;2018;1;0;N/A;633.1865787506104;652.7178287506104;723.1776714324951;64.92;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93379.png
14;LC;93537;B;15;Linguagens Branco REGULAR;0;;1.18453;1.47415;0.10664;Branco;0;2018;1;0;N/A;647.4082469940186;752.3696422576904;1025.7213115692139;55.33;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93537.png
18;CN;93799;D;13;Natureza Rosa REGULAR;0;;3.41838;2.72893;0.04463;Rosa;0;2018;1;0;N/A;772.8903293609619;811.7668628692627;905.968427658081;52.23;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93799.png
8;MT;93816;B;4;Matemática Amarela REGULAR;0;;0.88243;1.12016;0.00388;Amarela;0;2018;1;0;N/A;611.9983196258545;768.5654163360596;1132.3063373565674;50.19;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/93816.png
12;MT;94133;B;8;Matemática Amarela REGULAR;0;;1.679;1.59428;0.30786;Amarela;0;2018;1;0;N/A;659.4173908233643;713.0568027496338;910.9251499176025;65.39;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94133.png
28;LC;94230;A;28;Linguagens Branco REGULAR;0;;2.64814;1.33835;0.20177;Branco;0;2018;1;0;N/A;633.8374614715576;675.2102375030518;798.7515926361084;60.09;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94230.png
6;CN;94381;B;6;Natureza Rosa REGULAR;0;;0.96027;2.56868;0.2616;Rosa;0;2018;1;0;N/A;756.8686008453369;859.9941730499268;1203.4361362457275;63.08;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94381.png
16;CN;94393;C;22;Natureza Rosa REGULAR;0;;1.61166;0.63359;0.02503;Rosa;0;2018;1;0;N/A;563.3561611175537;647.4034786224365;846.8883037567139;51.25;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94393.png
27;CN;94394;D;4;Natureza Rosa REGULAR;0;;1.18418;1.05261;0.05331;Rosa;0;2018;1;0;N/A;605.2772998809814;716.5043354034424;988.6281490325928;52.67;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94394.png
26;LC;94409;B;26;Linguagens Branco REGULAR;0;;2.46738;1.92519;0.25899;Branco;0;2018;1;0;N/A;692.5194263458252;732.8503131866455;866.4624691009521;62.95;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94409.png
22;MT;94485;D;7;Matemática Amarela REGULAR;0;;1.07605;2.9913;0.19965;Amarela;0;2018;1;0;N/A;799.1187572479248;901.2811183929443;1205.2338123321533;59.98;https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/94485.png
