CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
60,CH,49917,D,"25,0",0,,"2,88256","0,58728","0,16158",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"560,6000423431396","582,4129581451416","648,8626003265381","58,08",Cluster 0
83,CH,82796,A,"18,0",0,,"1,926","0,16309","0,13376",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"520,989179611206","553,0612468719482","652,2195339202881","56,69",Cluster 0
50,CH,82932,B,"12,0",0,,"2,27976","0,65352","0,20699",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"564,8963451385498","593,3969020843506","677,8662204742432","60,35",Cluster 0
74,CH,84117,A,"19,0",0,,"3,13635","0,60906","0,21425",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"560,2257251739502","581,0611248016357","642,5158977508545","60,71",Cluster 0
59,CH,84333,B,"19,0",0,,"1,33904","-0,24666","0,20167",AMARELA,PROVA AMARELA,,"0,0",2020,"475,1508235931397","523,4735012054443","667,1898365020752","60,08",Cluster 0
66,CH,84389,E,"4,0",0,,"1,92963","0,08997","0,04557",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"518,9483165740967","549,4682788848877","647,6395130157471","52,28",Cluster 0
54,CH,87007,C,"14,0",0,,"1,87611","0,1464","0,18649",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"515,6819820404053","549,7829914093018","652,1718502044678","59,32",Cluster 0
57,CH,87040,A,"5,0",0,,"3,86355","0,08927","0,13133",AMARELA,PROVA AMARELA,,"0,0",2020,"511,3403797149658","527,3025035858154","576,7219066619873","56,57",Cluster 0
71,CH,87235,D,"5,0",0,,"2,27308","-0,13705","0,18167",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"487,4556064605713","515,5031681060791","599,9629497528076","59,08",Cluster 0
72,CH,88065,C,"3,0",0,,"2,66621","0,33631","0,15231",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"536,1168384552002","559,5557689666748","631,3245296478271","57,62",Cluster 0
54,CH,88307,E,"3,0",0,,"1,28092","-0,03828","0,18724",AMARELA,PROVA AMARELA,,"0,0",2020,"497,61462211608887","547,5895404815674","697,5643634796143","59,36",Cluster 0
62,CH,96005,A,"15,0",0,,"5,76781","0,68619","0,18303",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"569,042444229126","580,1074504852295","613,3978366851807","59,15",Cluster 0
62,CH,96190,D,"1,0",0,,"2,78486","0,55811","0,19808",AMARELA,PROVA AMARELA,,"0,0",2020,"555,9127330780029","579,0846347808838","648,1568813323975","59,9",Cluster 0
49,CH,111917,C,"26,0",0,,"1,72233","0,22539","0,22096",AMARELA,PROVA AMARELA,,"0,0",2020,"520,7006931304932","558,8452816009521","670,8519458770752","61,05",Cluster 0
60,CH,111924,D,"6,0",0,,"1,04807","0,55132","0,21946",AMARELA,PROVA AMARELA,,"0,0",2020,"552,3316860198975","614,9427890777588","798,9709377288818","60,97",Cluster 0
76,CH,111945,D,"18,0",0,,"1,68186","0,1343","0,17621",AMARELA,PROVA AMARELA,,"0,0",2020,"515,4507160186768","553,2138347625732","667,2899723052979","58,81",Cluster 0
61,CH,112015,C,"27,0",0,,"1,02685","0,10876","0,19583",AMARELA,PROVA AMARELA,,"0,0",2020,"511,4691257476807","574,2065906524658","761,4843845367432","59,79",Cluster 0
78,CH,112120,D,"11,0",0,,"1,88328","0,26167","0,19199",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"526,785135269165","560,8956813812256","662,9602909088135","59,6",Cluster 0
61,CH,112146,E,"26,0",0,,"1,56585","-0,12884","0,20389",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"486,74988746643066","528,1417369842529","651,0751247406006","60,19",Cluster 0
79,CH,111817,E,"19,0",0,,"1,77083","0,61191","0,09361",AMARELA,PROVA AMARELA,,,2021,"569,0257549285889","603,1076908111572","710,5319499969482","54,68",Cluster 0
80,CH,125885,B,"27,0",0,,"3,46336","0,36928","0,17747",AMARELA,PROVA AMARELA,,,2021,"537,8596782684326","556,2131404876709","611,619234085083","58,87",Cluster 0
70,CH,118135,A,"23,0",0,,"1,60808","-0,32296","0,09046",AMARELA,PROVA AMARELA,,,2021,"476,55749320983887","514,0249729156494","632,2877407073975","54,52",Cluster 0
90,CH,125655,C,"14,0",0,,"2,36532","0,38656","0,25854",AMARELA,PROVA AMARELA,,,2021,"534,719705581665","563,4253025054932","645,4055309295654","62,93",Cluster 0
47,CH,125656,B,"4,0",0,,"2,13734","0,664","0,25431",AMARELA,PROVA AMARELA,,,2021,"562,3834133148193","594,0239429473877","684,6945285797119","62,72",Cluster 0
50,CH,112129,A,"1,0",0,,"1,22","0,04233","0,19344",AMARELA,PROVA AMARELA,,,2021,"505,0175189971924","557,7270984649658","715,3098583221436","59,67",Cluster 0
54,CH,95563,B,"25,0",0,,"1,50299","0,57725","0,18681",AMARELA,PROVA AMARELA,,,2021,"558,9954853057861","601,5722751617432","729,3837070465088","59,34",Cluster 0
57,CH,98208,B,"12,0",0,,"2,65063","0,47062","0,1495",AMARELA,PROVA AMARELA,,,2021,"549,6995449066162","573,2362270355225","645,4055309295654","57,48",Cluster 0
59,CH,111925,E,"22,0",0,,"2,88658","0,55124","0,13869",AMARELA,PROVA AMARELA,,,2021,"558,0298900604248","579,4947147369385","645,6892490386963","56,93",Cluster 0
87,CH,118049,B,"16,0",0,,"1,54377","0,59033","0,19087",AMARELA,PROVA AMARELA,,,2021,"559,891939163208","601,4697551727295","725,9624004364014","59,54",Cluster 0
66,CH,111789,A,"18,0",0,,"1,9399","0,2371","0,14756",AMARELA,PROVA AMARELA,,,2021,"527,4455547332764","559,5629215240479","658,153772354126","57,38",Cluster 0
71,CH,125732,C,"26,0",0,,"3,34532","0,29978","0,23028",AMARELA,PROVA AMARELA,,,2021,"528,5947322845459","548,3858585357666","606,121301651001","61,51",Cluster 0
48,CH,111923,B,"12,0",0,,"1,13766","0,28218","0,22483",AMARELA,PROVA AMARELA PPL REAPLICACAO,,,2021,"524,9040126800537","582,8373432159424","752,4912357330322","61,24",Cluster 0
