CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
42,MT,42244,C,"22,0",0,,"1,85035","2,98633","0,21663",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"797,2829341888428","832,6642513275146","936,8627071380616","60,83",Cluster 2
44,MT,24623,B,"27,0",0,,"1,47945","2,64036","0,11049",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"772,0654010772705","813,2450580596924","942,0340061187744","55,52",Cluster 2
44,MT,66556,A,"28,0",0,,"1,60982","3,04331","0,21799",CINZA,PROVA CINZA,,"0,0",2017,"802,649736404419","843,3620929718018","963,1507396697998","60,9",Cluster 2
45,MT,23115,E,"11,0",0,,"2,6096","2,15007","0,10438",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2017,"719,8374271392822","743,1046962738037","816,0750865936279","55,22",Cluster 2
45,MT,60235,C,"18,0",0,,"1,09568","3,01649","0,04704",CINZA,PROVA CINZA,,"0,0",2017,"819,0338611602783","872,8210926055908","1045,731782913208","52,35",Cluster 2
136,MT,111725,A,"26,0",0,,"1,47034","3,31311","0,1424",Cinza,PROVA CINZA,,"0,0",2018,"836,693525314331","878,9293766021729","1008,9342594146729","57,12",Cluster 2
138,MT,30331,C,"3,0",0,,"2,55414","2,6677","0,22815",Cinza,PROVA CINZA,,"0,0",2018,"765,0892734527588","790,9648418426514","866,5649890899658","61,41",Cluster 2
139,MT,82123,A,"1,0",0,,"1,75065","2,4194","0,14805",Cinza,PROVA CINZA,,"0,0",2018,"746,042013168335","781,6450595855713","890,8979892730713","57,4",Cluster 2
140,MT,111477,C,"18,0",0,,"0,83472","3,8538","0,16719",Cinza,PROVA CINZA,,"0,0",2018,"890,9361362457275","966,5529727935792","1196,166753768921","58,36",Cluster 2
141,MT,32189,E,"22,0",0,,"1,86031","2,95","0,17211",Cinza,PROVA CINZA,,"0,0",2018,"797,1303462982178","831,1741352081299","934,2591762542723","58,61",Cluster 2
143,MT,5990,D,"21,0",0,,"1,929","3,008","0,185",Cinza,PROVA CINZA,,"0,0",2018,"801,9225597381592","835,0555896759033","934,6168041229248","59,25",Cluster 2
145,MT,85892,B,"12,0",0,,"0,32259","4,77908","0,02107",Cinza,PROVA CINZA,,"0,0",2018,"1045,3240871429443","1225,8284091949463","1811,894655227661","51,05",Cluster 2
146,MT,111718,E,"29,0",0,,"0,24681","3,47775","0,02647",Cinza,PROVA CINZA,,"0,0",2018,"933,6583614349364","1170,1576709747314","1936,4945888519287","51,32",Cluster 2
147,MT,85357,D,"5,0",0,,"1,62495","2,27702","0,14806",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"732,1207523345947","770,4775333404541","888,1824016571045","57,4",Cluster 2
147,MT,111554,B,"23,0",0,,"2,77807","3,31893","0,28666",Cinza,PROVA CINZA,,"0,0",2018,"826,7228603363037","851,8521785736084","921,9520092010498","64,33",Cluster 2
148,MT,96201,B,"20,0",0,,"3,58407","2,94242","0,1875",Cinza,PROVA CINZA,,"0,0",2018,"794,7461605072021","812,6108646392822","866,2121295928955","59,38",Cluster 2
149,MT,111523,C,"17,0",0,,"0,89075","3,58175","0,2242",Cinza,PROVA CINZA,,"0,0",2018,"854,0527820587158","928,0054569244384","1144,6707248687744","61,21",Cluster 2
150,MT,18456,B,"21,0",0,,"2,60715","3,02371","0,30706",Cinza,PROVA CINZA,,"0,0",2018,"795,342206954956","822,7245807647705","897,6714611053467","65,35",Cluster 2
153,MT,15884,D,"8,0",0,,"1,0681","2,89341","0,16386",Cinza,PROVA CINZA,,"0,0",2018,"794,104814529419","853,0657291412354","1032,442331314087","58,19",Cluster 2
154,MT,17183,C,"12,0",0,,"1,69434","2,57559","0,23853",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"754,0433406829834","793,3967113494873","907,5205326080322","61,93",Cluster 2
154,MT,111434,D,"30,0",0,,"1,1816","3,44272","0,1365",Cinza,PROVA CINZA,,"0,0",2018,"851,6066074371338","903,972864151001","1065,6445026397705","56,82",Cluster 2
155,MT,17745,E,"8,0",0,,"1,77703","2,32525","0,13517",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"737,497091293335","772,287130355835","879,7733783721924","56,76",Cluster 2
155,MT,111535,A,"14,0",0,,"1,32842","2,32157","0,20359",Cinza,PROVA CINZA,,"0,0",2018,"731,7583560943604","780,53879737854","925,4376888275146","60,18",Cluster 2
157,MT,83742,C,"2,0",0,,"1,78838","2,97454","0,24777",Cinza,PROVA CINZA,,"0,0",2018,"793,2703495025635","830,8618068695068","939,1229152679444","62,39",Cluster 2
160,MT,24100,E,"13,0",0,,"2,28502","3,05104","0,09516",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"811,0969066619873","837,5303745269775","920,7956790924072","54,76",Cluster 2
162,MT,68923,E,"16,0",0,,"1,89724","2,49477","0,12405",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"754,8682689666748","787,2335910797119","887,79616355896","56,2",Cluster 2
164,MT,12961,D,"28,0",0,,"1,87811","3,39861","0,04208",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"850,2833843231201","881,5877437591553","982,4221134185792","52,1",Cluster 2
164,MT,111628,A,"15,0",0,,"1,23644","3,86545","0,18943",Cinza,PROVA CINZA,,"0,0",2018,"887,7866268157959","939,6426677703856","1095,0534343719482","59,47",Cluster 2
165,MT,26367,C,"7,0",0,,"2,11653","2,80061","0,15195",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"783,2138538360596","812,734842300415","903,1407833099364","57,6",Cluster 2
167,MT,24671,A,"27,0",0,,"1,8308","3,56179","0,33039",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"843,5051441192627","883,6047649383545","990,7739162445068","66,52",Cluster 2
168,MT,86027,B,"22,0",0,,"1,4909","3,45729","0,09597",Cinza,PROVA CINZA,,"0,0",2018,"854,849100112915","895,3826427459717","1023,0057239532472","54,8",Cluster 2
169,MT,24505,E,"19,0",0,,"2,42636","2,72226","0,09187",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"778,0258655548096","802,8762340545654","881,2658786773682","54,59",Cluster 2
170,MT,9343,B,"8,0",0,,"2,56898","2,61737","0,2289",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"760,0204944610596","785,7625484466553","860,9335422515869","61,44",Cluster 2
172,MT,111557,C,"11,0",0,,"1,67338","3,02425","0,21851",Cinza,PROVA CINZA,,"0,0",2018,"800,7590770721436","839,9431705474854","955,1875591278076","60,93",Cluster 2
173,MT,23720,B,"26,0",0,,"2,31191","2,61753","0,06719",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"769,0470218658447","794,7938442230225","876,8813610076904","53,36",Cluster 2
175,MT,12770,B,"28,0",0,,"2,407","2,637","0,222",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"762,3164653778076","789,6344661712646","869,793176651001","61,1",Cluster 2
175,MT,28815,D,"29,0",0,,"2,15655","3,72556","0,14695",Cinza,PROVA CINZA,,"0,0",2018,"875,9539127349854","904,8335552215576","993,5133457183838","57,35",Cluster 2
177,MT,11253,D,"21,0",0,,"2,54802","2,70784","0,09804",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"776,0255336761475","799,7696399688721","874,4590282440186","54,9",Cluster 2
177,MT,82367,B,"5,0",0,,"1,46307","2,90397","0,16934",Cinza,PROVA CINZA,,"0,0",2018,"793,3657169342041","836,5719318389893","967,604398727417","58,47",Cluster 2
179,MT,27413,C,"15,0",0,,"1,79795","3,09506","0,26456",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2018,"803,7464618682861","841,724157333374","949,6729373931884","63,23",Cluster 2
136,MT,30066,B,"29,0",0,,"1,00745","3,60668","0,13211",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"869,8217868804932","931,0739040374756","1120,6071376800537","56,61",Cluster 2
137,MT,117612,B,"17,0",0,,"1,94459","2,78766","0,16241",Cinza,PROVA CINZA,,"0,0",2019,"781,4829349517822","813,8363361358643","912,346124649048","58,12",Cluster 2
139,MT,9066,B,"28,0",0,,"3,05699","2,465","0,058",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"752,3458003997803","771,7268466949463","833,7585926055908","52,9",Cluster 2
145,MT,31006,D,"13,0",0,,"1,4319","3,3315","0,13506",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"839,3304347991943","882,5032711029053","1015,8960819244384","56,75",Cluster 2
145,MT,117725,D,"24,0",0,,"1,20999","2,11115","0,06509",Cinza,PROVA CINZA,,"0,0",2019,"725,2447605133057","774,3828296661377","931,2002658843994","53,25",Cluster 2
147,MT,28434,A,"16,0",0,,"2,45024","3,01267","0,14322",Cinza,PROVA CINZA,,"0,0",2019,"804,4545650482178","829,81276512146","907,8328609466552","57,16",Cluster 2
149,MT,6944,D,"12,0",0,,"1,597","2,865","0,187",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"787,6770496368408","827,7552127838135","948,0445384979248","59,35",Cluster 2
149,MT,30570,E,"3,0",0,,"3,17618","2,35696","0,27294",Cinza,PROVA CINZA,,"0,0",2019,"731,9681644439697","753,6427974700928","814,8257732391357","63,65",Cluster 2
151,MT,81332,E,"9,0",0,,"2,66849","2,34035","0,0811",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"739,7716045379639","762,2377872467041","833,4438800811768","54,06",Cluster 2
152,MT,9779,E,"21,0",0,,"2,287","2,217","0,085",Cinza,PROVA CINZA,,"0,0",2019,"728,198766708374","754,4677257537842","837,5804424285889","54,25",Cluster 2
152,MT,63359,B,"9,0",0,,"2,09155","2,47345","0,16055",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"749,9902248382568","780,0333499908447","871,6027736663818","58,03",Cluster 2
157,MT,14324,D,"10,0",0,,"3,8143","2,48432","0,09189",Cinza,PROVA CINZA,,"0,0",2019,"752,1216869354248","767,9288387298584","817,7940845489502","54,59",Cluster 2
159,MT,12484,E,"7,0",0,,"1,93769","2,20182","0,14334",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"724,2028713226318","756,272554397583","854,9301624298096","57,17",Cluster 2
160,MT,40824,B,"22,0",0,,"2,03717","3,05832","0,19593",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"806,1234951019287","837,749719619751","932,1491718292236","59,8",Cluster 2
161,MT,10360,D,"8,0",0,,"1,52296","2,72201","0,36496",Cinza,PROVA CINZA,,"0,0",2019,"751,6639232635498","802,2158145904541","931,9226741790771","68,25",Cluster 2
162,MT,31184,C,"29,0",0,,"2,662","2,957","0,068",Cinza,PROVA CINZA,,"0,0",2019,"802,0012378692627","824,3696689605713","895,6687450408936","53,4",Cluster 2
165,MT,17472,D,"21,0",0,,"2,19254","2,98935","0,08592",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"805,6657314300537","833,0790996551514","919,7824001312256","54,3",Cluster 2
167,MT,8442,D,"25,0",0,,"1,51","3,003","0,147",Cinza,PROVA CINZA,,"0,0",2019,"805,1483631134033","846,3947772979736","973,0451107025146","57,35",Cluster 2
170,MT,17642,D,"8,0",0,,"2,24304","2,30004","0,20665",Cinza,PROVA CINZA,,"0,0",2019,"729,564905166626","758,5232257843018","844,3706035614014","60,33",Cluster 2
171,MT,10339,B,"19,0",0,,"2,06","2,363","0,195",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"736,6554737091064","767,9073810577393","861,250638961792","59,75",Cluster 2
173,MT,30574,B,"18,0",0,,"1,84956","3,07376","0,15515",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"810,7559680938721","844,6090221405029","948,0993747711182","57,76",Cluster 2
173,MT,83754,E,"2,0",0,,"3,93635","3,78057","0,19828",Cinza,PROVA CINZA,,"0,0",2019,"878,1211376190186","894,517183303833","943,3858394622804","59,91",Cluster 2
174,MT,39708,C,"3,0",0,,"2,45518","2,61221","0,15911",Cinza,PROVA CINZA,,"0,0",2019,"763,5538578033447","789,1218662261963","867,1181201934814","57,96",Cluster 2
175,MT,117950,A,"7,0",0,,"3,76775","2,42062","0,20831",Cinza,PROVA CINZA,,"0,0",2019,"741,7337894439697","758,9952945709229","810,1146221160889","60,42",Cluster 2
176,MT,24334,A,"16,0",0,,"1,1465","2,4161","0,24172",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"735,9592914581299","794,2788600921631","963,01007270813","62,09",Cluster 2
177,MT,111696,A,"15,0",0,,"2,05561","3,05197","0,11848",Cinza,PROVA CINZA,,"0,0",2019,"810,5056285858154","840,2817249298096","933,0432415008544","55,92",Cluster 2
179,MT,25440,E,"1,0",0,,"1,92613","2,57595","0,05118",Cinza,PROVA CINZA PPL REAPLICACAO,,"0,0",2019,"767,254114151001","797,9123592376709","896,3077068328857","52,56",Cluster 2
179,MT,78445,C,"26,0",0,,"5,31206","3,34343","0,16052",Cinza,PROVA CINZA,,"0,0",2019,"835,3846073150635","847,214937210083","883,2685947418213","58,03",Cluster 2
180,MT,111593,B,"25,0",0,,"4,12689","2,8894","0,12635",Cinza,PROVA CINZA,,"0,0",2019,"791,3486957550049","806,2498569488525","852,4911403656006","56,32",Cluster 2
176,MT,7246,B,"12,0",0,,"2,047","2,247","0,22",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"723,2253551483154","755,2950382232666","849,5252132415771","61,0",Cluster 2
175,MT,7258,C,"2,0",0,,"2,039","2,539","0,162",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"756,5181255340576","787,3647212982178","881,3111782073975","58,1",Cluster 2
173,MT,7633,B,"11,0",0,,"2,73149","2,49854","0,13472",CINZA,PROVA CINZA,,"0,0",2020,"753,1087398529053","775,7370471954346","845,6604480743408","56,74",Cluster 2
159,MT,10660,C,"18,0",0,,"1,75839","2,40752","0,16633",CINZA,PROVA CINZA,,"0,0",2020,"743,455171585083","779,3300151824951","888,3206844329834","58,32",Cluster 2
148,MT,13085,B,"8,0",0,,"4,06335","2,18033","0,2161",CINZA,PROVA CINZA,,"0,0",2020,"717,4389362335205","733,544111251831","780,989408493042","60,8",Cluster 2
174,MT,15248,C,"21,0",0,,"3,29625","2,86173","0,25529",CINZA,PROVA CINZA,,"0,0",2020,"783,5190296173096","804,0540218353271","862,8528118133545","62,76",Cluster 2
165,MT,15561,E,"2,0",0,,"1,50517","2,21647","0,11302",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"729,3360233306885","769,8719501495361","896,491289138794","55,65",Cluster 2
154,MT,18908,E,"3,0",0,,"2,96735","2,38952","0,16802",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"740,4773235321045","761,760950088501","826,3556957244873","58,4",Cluster 2
144,MT,28674,B,"12,0",0,,"1,45966","2,58667","0,15843",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"762,6526355743408","805,6395053863525","936,8197917938232","57,92",Cluster 2
171,MT,29531,A,"3,0",0,,"1,73821","2,6803","0,13986",CINZA,PROVA CINZA,,"0,0",2020,"772,7711200714111","808,4409236907959","918,3804988861084","56,99",Cluster 2
150,MT,30462,E,"2,0",0,,"1,57033","2,17738","0,11432",CINZA,PROVA CINZA,,"0,0",2020,"725,0087261199951","763,892412185669","885,2713108062744","55,72",Cluster 2
168,MT,32975,B,"11,0",0,,"3,35137","3,34168","0,16605",CINZA,PROVA CINZA,,"0,0",2020,"835,5967998504639","854,4175624847412","911,59987449646","58,3",Cluster 2
169,MT,44783,D,"8,0",0,,"1,79191","2,60468","0,14008",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"765,0511264801025","799,6575832366943","906,3045978546144","57,0",Cluster 2
163,MT,47224,D,"24,0",0,,"0,84972","2,27371","0,0988",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"742,9854869842529","814,2154216766357","1038,1977558135986","54,94",Cluster 2
157,MT,48864,C,"3,0",0,,"1,78193","3,29884","0,18914",CINZA,PROVA CINZA,,"0,0",2020,"830,7688236236572","866,741418838501","974,5757579803468","59,46",Cluster 2
146,MT,56310,B,"4,0",0,,"1,34189","2,21513","0,16026",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"725,6643772125244","772,4826335906982","915,2047634124756","58,01",Cluster 2
152,MT,60329,B,"20,0",0,,"3,00381","2,28096","0,14168",CINZA,PROVA CINZA PPL REAPLICACAO,,"0,0",2020,"730,7617664337158","751,4255046844482","815,0570392608643","57,08",Cluster 2
158,MT,60666,C,"4,0",0,,"0,96583","2,50648","0,2049",CINZA,PROVA CINZA,,"0,0",2020,"749,8972415924072","817,0597553253174","1016,3896083831788","60,24",Cluster 2
143,MT,63324,C,"1,0",0,,"2,18282","2,31084","0,14885",CINZA,PROVA CINZA,,"0,0",2020,"734,3261241912842","762,8934383392334","850,5241870880127","57,44",Cluster 2
145,MT,63901,C,"14,0",0,,"2,42448","3,0197","0,15362",CINZA,PROVA CINZA,,"0,0",2020,"804,6309947967529","830,430269241333","909,3682765960692","57,68",Cluster 2
